sampleid,x,y
6113,131,1
6114,132,1
6115,813,1
6116,270,1
6117,179,1
6118,117,1
6119,841,1
6120,771,1
6121,1006,0
6122,469,1
6123,828,1
6124,12,1
6125,206,1
6126,315,1
6127,48,1
6128,183,1
6129,7,1
6130,974,1
6131,573,1
6132,223,1
6133,435,1
6134,377,1
6135,303,1
6136,423,1
6137,504,1
6138,911,1
6139,632,1
6140,873,1
6141,234,1
6142,992,1
6143,817,1
6144,452,1
6145,426,1
6146,824,1
6147,315,1
6148,946,1
6149,109,1
6150,444,1
6151,249,1
6152,937,1
6153,858,1
6154,389,1
6155,949,1
6156,998,1
6157,844,1
6158,795,1
6159,17,1
6160,245,1
6161,548,1
6162,1014,0
6163,937,1
6164,104,1
6165,916,1
6166,921,1
6167,342,1
6168,153,1
6169,298,1
6170,809,1
6171,732,1
6172,190,1
6173,43,1
6174,786,1
6175,158,1
6176,370,1
6177,931,1
6178,693,1
6179,464,1
6180,981,1
6181,938,1
6182,442,1
6183,841,1
6184,910,1
6185,878,1
6186,536,1
6187,180,1
6188,771,1
6189,161,1
6190,958,1
6191,399,1
6192,51,1
6193,97,1
6194,132,1
6195,336,1
6196,192,1
6197,157,1
6198,344,1
6199,35,1
6200,459,1
6201,283,1
6202,137,1
6203,831,1
6204,846,1
6205,648,1
6206,844,1
6207,51,1
6208,531,1
6209,103,1
6210,518,1
6211,100,1
6212,205,1
6213,282,1
6214,288,1
6215,468,1
6216,957,1
6217,270,1
6218,499,1
6219,972,1
6220,640,1
6221,633,1
6222,216,1
6223,249,1
6224,981,1
6225,876,1
6226,742,1
6227,167,1
6228,622,1
6229,432,1
6230,105,1
6231,679,1
6232,138,1
6233,61,1
6234,538,1
6235,939,1
6236,541,1
6237,534,1
6238,949,1
6239,143,1
6240,752,1
6241,394,1
6242,422,1
6243,610,1
6244,414,1
6245,87,1
6246,528,1
6247,841,1
6248,56,1
6249,55,1
6250,97,1
6251,706,1
6252,835,1
6253,972,1
6254,199,1
6255,729,1
6256,293,1
6257,344,1
6258,288,1
6259,702,1
6260,721,1
6261,300,1
6262,828,1
6263,7,1
6264,764,1
6265,568,1
6266,495,1
6267,681,1
6268,440,1
6269,357,1
6270,156,1
6271,107,1
6272,506,1
6273,616,1
6274,598,1
6275,905,1
6276,24,1
6277,706,1
6278,369,1
6279,362,1
6280,710,1
6281,868,1
6282,485,1
6283,220,1
6284,142,1
6285,864,1
6286,1019,0
6287,664,1
6288,839,1
6289,276,1
6290,470,1
6291,905,1
6292,201,1
6293,959,1
6294,918,1
6295,813,1
6296,651,1
6297,6,1
6298,341,1
6299,198,1
6300,796,1
6301,454,1
6302,865,1
6303,730,1
6304,422,1
6305,324,1
6306,500,1
6307,633,1
6308,682,1
6309,477,1
6310,738,1
6311,341,1
6312,254,1
6313,1013,0
6314,26,1
6315,960,1
6316,445,1
6317,865,1
6318,703,1
6319,279,1
6320,352,1
6321,910,1
6322,936,1
6323,544,1
6324,787,1
6325,791,1
6326,691,1
6327,397,1
6328,960,1
6329,555,1
6330,108,1
6331,726,1
6332,1011,0
6333,867,1
6334,851,1
6335,20,1
6336,136,1
6337,195,1
6338,256,1
6339,810,1
6340,134,1
6341,682,1
6342,287,1
6343,776,1
6344,125,1
6345,979,1
6346,1,1
6347,794,1
6348,848,1
6349,483,1
6350,943,1
6351,391,1
6352,865,1
6353,565,1
6354,71,1
6355,459,1
6356,679,1
6357,1022,0
6358,611,1
6359,576,1
6360,432,1
6361,949,1
6362,548,1
6363,564,1
6364,628,1
6365,135,1
6366,410,1
6367,478,1
6368,925,1
6369,507,1
6370,569,1
6371,430,1
6372,322,1
6373,642,1
6374,775,1
6375,42,1
6376,919,1
6377,812,1
6378,274,1
6379,796,1
6380,360,1
6381,803,1
6382,4,1
6383,141,1
6384,107,1
6385,634,1
6386,143,1
6387,769,1
6388,364,1
6389,441,1
6390,332,1
6391,17,1
6392,855,1
6393,679,1
6394,190,1
6395,751,1
6396,124,1
6397,946,1
6398,425,1
6399,1025,0
6400,279,1
6401,412,1
6402,636,1
6403,224,1
6404,830,1
6405,399,1
6406,795,1
6407,366,1
6408,106,1
6409,672,1
6410,186,1
6411,309,1
6412,657,1
6413,1017,0
6414,988,1
6415,652,1
6416,1008,0
6417,822,1
6418,125,1
6419,468,1
6420,413,1
6421,266,1
6422,931,1
6423,949,1
6424,431,1
6425,970,1
6426,218,1
6427,818,1
6428,141,1
6429,785,1
6430,903,1
6431,746,1
6432,330,1
6433,951,1
6434,377,1
6435,457,1
6436,879,1
6437,724,1
6438,389,1
6439,53,1
6440,160,1
6441,750,1
6442,457,1
6443,421,1
6444,829,1
6445,169,1
6446,405,1
6447,793,1
6448,228,1
6449,78,1
6450,26,1
6451,341,1
6452,446,1
6453,464,1
6454,276,1
6455,20,1
6456,395,1
6457,698,1
6458,245,1
6459,316,1
6460,421,1
6461,323,1
6462,528,1
6463,979,1
6464,217,1
6465,478,1
6466,951,1
6467,455,1
6468,846,1
6469,228,1
6470,46,1
6471,835,1
6472,222,1
6473,386,1
6474,1002,0
6475,306,1
6476,1003,0
6477,534,1
6478,276,1
6479,454,1
6480,77,1
6481,130,1
6482,88,1
6483,983,1
6484,1016,0
6485,96,1
6486,488,1
6487,371,1
6488,135,1
6489,833,1
6490,343,1
6491,115,1
6492,433,1
6493,585,1
6494,941,1
6495,213,1
6496,947,1
6497,398,1
6498,877,1
6499,462,1
6500,119,1
6501,410,1
6502,884,1
6503,512,1
6504,889,1
6505,531,1
6506,602,1
6507,1012,0
6508,472,1
6509,91,1
6510,992,1
6511,470,1
6512,171,1
6513,88,1
6514,381,1
6515,399,1
6516,874,1
6517,407,1
6518,1025,0
6519,992,1
6520,82,1
6521,636,1
6522,765,1
6523,145,1
6524,168,1
6525,578,1
6526,987,1
6527,976,1
6528,386,1
6529,108,1
6530,171,1
6531,225,1
6532,343,1
6533,908,1
6534,691,1
6535,721,1
6536,704,1
6537,867,1
6538,857,1
6539,386,1
6540,21,1
6541,402,1
6542,845,1
6543,899,1
6544,119,1
6545,188,1
6546,183,1
6547,294,1
6548,167,1
6549,120,1
6550,148,1
6551,876,1
6552,220,1
6553,469,1
6554,662,1
6555,383,1
6556,987,1
6557,351,1
6558,125,1
6559,190,1
6560,147,1
6561,950,1
6562,996,1
6563,907,1
6564,829,1
6565,487,1
6566,636,1
6567,772,1
6568,781,1
6569,513,1
6570,190,1
6571,959,1
6572,596,1
6573,628,1
6574,466,1
6575,768,1
6576,571,1
6577,239,1
6578,175,1
6579,286,1
6580,183,1
6581,922,1
6582,521,1
6583,725,1
6584,773,1
6585,660,1
6586,630,1
6587,851,1
6588,793,1
6589,366,1
6590,35,1
6591,355,1
6592,190,1
6593,907,1
6594,533,1
6595,711,1
6596,196,1
6597,892,1
6598,675,1
6599,362,1
6600,141,1
6601,850,1
6602,415,1
6603,368,1
6604,775,1
6605,952,1
6606,93,1
6607,785,1
6608,799,1
6609,927,1
6610,314,1
6611,357,1
6612,819,1
6613,349,1
6614,915,1
6615,669,1
6616,808,1
6617,284,1
6618,895,1
6619,671,1
6620,598,1
6621,388,1
6622,881,1
6623,281,1
6624,463,1
6625,514,1
6626,217,1
6627,613,1
6628,947,1
6629,237,1
6630,584,1
6631,740,1
6632,93,1
6633,372,1
6634,252,1
6635,543,1
6636,581,1
6637,988,1
6638,431,1
6639,624,1
6640,153,1
6641,140,1
6642,512,1
6643,331,1
6644,323,1
6645,488,1
6646,120,1
6647,6,1
6648,922,1
6649,998,1
6650,145,1
6651,279,1
6652,772,1
6653,357,1
6654,476,1
6655,574,1
6656,213,1
6657,107,1
6658,218,1
6659,227,1
6660,397,1
6661,768,1
6662,269,1
6663,265,1
6664,854,1
6665,450,1
6666,60,1
6667,123,1
6668,485,1
6669,258,1
6670,360,1
6671,347,1
6672,691,1
6673,934,1
6674,452,1
6675,61,1
6676,27,1
6677,69,1
6678,149,1
6679,83,1
6680,808,1
6681,721,1
6682,792,1
6683,407,1
6684,369,1
6685,775,1
6686,249,1
6687,194,1
6688,813,1
6689,308,1
6690,272,1
6691,811,1
6692,276,1
6693,89,1
6694,704,1
6695,492,1
6696,645,1
6697,438,1
6698,554,1
6699,1013,0
6700,344,1
6701,984,1
6702,711,1
6703,48,1
6704,29,1
6705,819,1
6706,129,1
6707,477,1
6708,967,1
6709,738,1
6710,335,1
6711,58,1
6712,202,1
6713,808,1
6714,308,1
6715,992,1
6716,522,1
6717,603,1
6718,596,1
6719,365,1
6720,976,1
6721,672,1
6722,902,1
6723,262,1
6724,957,1
6725,898,1
6726,149,1
6727,535,1
6728,796,1
6729,98,1
6730,786,1
6731,511,1
6732,792,1
6733,102,1
6734,163,1
6735,693,1
6736,958,1
6737,281,1
6738,279,1
6739,814,1
6740,742,1
6741,119,1
6742,979,1
6743,620,1
6744,52,1
6745,658,1
6746,675,1
6747,810,1
6748,645,1
6749,896,1
6750,270,1
6751,833,1
6752,916,1
6753,111,1
6754,103,1
6755,863,1
6756,293,1
6757,494,1
6758,345,1
6759,127,1
6760,418,1
6761,468,1
6762,48,1
6763,126,1
6764,927,1
6765,993,1
6766,762,1
6767,963,1
6768,181,1
6769,179,1
6770,43,1
6771,539,1
6772,117,1
6773,873,1
6774,933,1
6775,590,1
6776,467,1
6777,453,1
6778,396,1
6779,381,1
6780,475,1
6781,690,1
6782,452,1
6783,969,1
6784,212,1
6785,391,1
6786,392,1
6787,564,1
6788,896,1
6789,57,1
6790,708,1
6791,464,1
6792,745,1
6793,1008,0
6794,414,1
6795,117,1
6796,1009,0
6797,514,1
6798,123,1
6799,1,1
6800,584,1
6801,447,1
6802,291,1
6803,599,1
6804,215,1
6805,683,1
6806,796,1
6807,430,1
6808,603,1
6809,561,1
6810,721,1
6811,414,1
6812,132,1
6813,459,1
6814,458,1
6815,111,1
6816,654,1
6817,702,1
6818,892,1
6819,619,1
6820,190,1
6821,368,1
6822,856,1
6823,74,1
6824,666,1
6825,734,1
6826,559,1
6827,291,1
6828,50,1
6829,409,1
6830,894,1
6831,942,1
6832,723,1
6833,883,1
6834,600,1
6835,781,1
6836,629,1
6837,153,1
6838,484,1
6839,471,1
6840,567,1
6841,543,1
6842,467,1
6843,249,1
6844,342,1
6845,956,1
6846,606,1
6847,160,1
6848,693,1
6849,1025,0
6850,132,1
6851,1015,0
6852,411,1
6853,165,1
6854,300,1
6855,778,1
6856,18,1
6857,576,1
6858,172,1
6859,48,1
6860,610,1
6861,612,1
6862,9,1
6863,66,1
6864,960,1
6865,624,1
6866,573,1
6867,1016,0
6868,974,1
6869,6,1
6870,240,1
6871,108,1
6872,204,1
6873,342,1
6874,262,1
6875,466,1
6876,256,1
6877,60,1
6878,962,1
6879,743,1
6880,142,1
6881,513,1
6882,295,1
6883,696,1
6884,610,1
6885,829,1
6886,380,1
6887,457,1
6888,933,1
6889,164,1
6890,837,1
6891,544,1
6892,743,1
6893,669,1
6894,833,1
6895,949,1
6896,236,1
6897,467,1
6898,968,1
6899,79,1
6900,609,1
6901,800,1
6902,742,1
6903,799,1
6904,187,1
6905,970,1
6906,966,1
6907,449,1
6908,188,1
6909,617,1
6910,901,1
6911,649,1
6912,847,1
6913,816,1
6914,680,1
6915,362,1
6916,23,1
6917,540,1
6918,742,1
6919,673,1
6920,718,1
6921,643,1
6922,947,1
6923,786,1
6924,371,1
6925,113,1
6926,119,1
6927,807,1
6928,475,1
6929,693,1
6930,857,1
6931,403,1
6932,88,1
6933,327,1
6934,986,1
6935,410,1
6936,836,1
6937,862,1
6938,395,1
6939,913,1
6940,624,1
6941,570,1
6942,375,1
6943,368,1
6944,979,1
6945,700,1
6946,893,1
6947,901,1
6948,201,1
6949,358,1
6950,748,1
6951,510,1
6952,670,1
6953,228,1
6954,131,1
6955,465,1
6956,883,1
6957,510,1
6958,91,1
6959,314,1
6960,1023,0
6961,157,1
6962,836,1
6963,46,1
6964,696,1
6965,765,1
6966,405,1
6967,560,1
6968,162,1
6969,352,1
6970,917,1
6971,8,1
6972,536,1
6973,984,1
6974,692,1
6975,648,1
6976,810,1
6977,219,1
6978,826,1
6979,638,1
6980,353,1
6981,200,1
6982,966,1
6983,325,1
6984,541,1
6985,379,1
6986,172,1
6987,751,1
6988,58,1
6989,563,1
6990,778,1
6991,805,1
6992,256,1
6993,930,1
6994,247,1
6995,838,1
6996,500,1
6997,451,1
6998,641,1
6999,563,1
7000,413,1
7001,526,1
7002,323,1
7003,645,1
7004,326,1
7005,655,1
7006,165,1
7007,981,1
7008,460,1
7009,667,1
7010,578,1
7011,357,1
7012,192,1
7013,584,1
7014,838,1
7015,672,1
7016,29,1
7017,679,1
7018,256,1
7019,200,1
7020,976,1
7021,754,1
7022,748,1
7023,1000,1
7024,387,1
7025,888,1
7026,489,1
7027,960,1
7028,499,1
7029,263,1
7030,923,1
7031,12,1
7032,824,1
7033,235,1
7034,654,1
7035,111,1
7036,183,1
7037,669,1
7038,897,1
7039,172,1
7040,54,1
7041,685,1
7042,925,1
7043,345,1
7044,818,1
7045,405,1
7046,981,1
7047,69,1
7048,497,1
7049,810,1
7050,383,1
7051,785,1
7052,260,1
7053,982,1
7054,195,1
7055,529,1
7056,451,1
7057,376,1
7058,156,1
7059,129,1
7060,307,1
7061,626,1
7062,990,1
7063,882,1
7064,98,1
7065,879,1
7066,381,1
7067,47,1
7068,541,1
7069,331,1
7070,655,1
7071,441,1
7072,210,1
7073,695,1
7074,18,1
7075,112,1
7076,691,1
7077,341,1
7078,237,1
7079,303,1
7080,590,1
7081,594,1
7082,475,1
7083,768,1
7084,611,1
7085,187,1
7086,649,1
7087,839,1
7088,595,1
7089,71,1
7090,792,1
7091,196,1
7092,523,1
7093,746,1
7094,663,1
7095,670,1
7096,605,1
7097,922,1
7098,802,1
7099,46,1
7100,70,1
7101,582,1
7102,664,1
7103,489,1
7104,533,1
7105,307,1
7106,234,1
7107,92,1
7108,854,1
7109,28,1
7110,637,1
7111,813,1
7112,972,1
7113,270,1
7114,447,1
7115,787,1
7116,235,1
7117,253,1
7118,779,1
7119,384,1
7120,937,1
7121,0,1
7122,236,1
7123,270,1
7124,265,1
7125,103,1
7126,661,1
7127,730,1
7128,200,1
7129,935,1
7130,447,1
7131,239,1
7132,435,1
7133,570,1
7134,428,1
7135,489,1
7136,350,1
7137,507,1
7138,547,1
7139,674,1
7140,215,1
7141,239,1
7142,947,1
7143,884,1
7144,289,1
7145,570,1
7146,607,1
7147,826,1
7148,832,1
7149,1006,0
7150,164,1
7151,493,1
7152,171,1
7153,3,1
7154,423,1
7155,649,1
7156,324,1
7157,479,1
7158,678,1
7159,742,1
7160,822,1
7161,196,1
7162,632,1
7163,196,1
7164,743,1
7165,925,1
7166,655,1
7167,742,1
7168,191,1
7169,1008,0
7170,122,1
7171,913,1
7172,307,1
7173,632,1
7174,291,1
7175,827,1
7176,972,1
7177,638,1
7178,682,1
7179,714,1
7180,590,1
7181,557,1
7182,492,1
7183,909,1
7184,634,1
7185,263,1
7186,535,1
7187,52,1
7188,299,1
7189,403,1
7190,920,1
7191,526,1
7192,791,1
7193,58,1
7194,77,1
7195,39,1
7196,180,1
7197,175,1
7198,957,1
7199,164,1
7200,159,1
7201,73,1
7202,514,1
7203,427,1
7204,152,1
7205,1019,0
7206,970,1
7207,836,1
7208,906,1
7209,213,1
7210,139,1
7211,81,1
7212,101,1
7213,968,1
7214,320,1
7215,383,1
7216,10,1
7217,723,1
7218,671,1
7219,141,1
7220,917,1
7221,935,1
7222,144,1
7223,72,1
7224,215,1
7225,504,1
7226,880,1
7227,359,1
7228,326,1
7229,727,1
7230,812,1
7231,290,1
7232,798,1
7233,727,1
7234,1023,0
7235,256,1
7236,405,1
7237,840,1
7238,748,1
7239,8,1
7240,178,1
7241,896,1
7242,190,1
7243,99,1
7244,968,1
7245,811,1
7246,899,1
7247,873,1
7248,303,1
7249,785,1
7250,674,1
7251,143,1
7252,209,1
7253,565,1
7254,439,1
7255,564,1
7256,106,1
7257,521,1
7258,713,1
7259,606,1
7260,607,1
7261,197,1
7262,440,1
7263,91,1
7264,497,1
7265,412,1
7266,889,1
7267,338,1
7268,242,1
7269,747,1
7270,315,1
7271,211,1
7272,400,1
7273,1013,0
7274,739,1
7275,662,1
7276,172,1
7277,284,1
7278,345,1
7279,193,1
7280,618,1
7281,965,1
7282,2,1
7283,674,1
7284,805,1
7285,239,1
7286,655,1
7287,1002,0
7288,505,1
7289,682,1
7290,906,1
7291,835,1
7292,646,1
7293,764,1
7294,43,1
7295,868,1
7296,638,1
7297,719,1
7298,325,1
7299,13,1
7300,870,1
7301,712,1
7302,844,1
7303,787,1
7304,684,1
7305,25,1
7306,275,1
7307,990,1
7308,361,1
7309,606,1
7310,941,1
7311,358,1
7312,812,1
7313,385,1
7314,115,1
7315,856,1
7316,435,1
7317,100,1
7318,280,1
7319,1015,0
7320,572,1
7321,296,1
7322,199,1
7323,968,1
7324,0,1
7325,777,1
7326,302,1
7327,497,1
7328,1025,0
7329,212,1
7330,363,1
7331,660,1
7332,874,1
7333,434,1
7334,959,1
7335,871,1
7336,945,1
7337,162,1
7338,877,1
7339,283,1
7340,520,1
7341,384,1
7342,581,1
7343,430,1
7344,220,1
7345,905,1
7346,251,1
7347,760,1
7348,692,1
7349,799,1
7350,260,1
7351,346,1
7352,642,1
7353,66,1
7354,89,1
7355,765,1
7356,910,1
7357,405,1
7358,457,1
7359,686,1
7360,381,1
7361,161,1
7362,474,1
7363,895,1
7364,688,1
7365,126,1
7366,107,1
7367,42,1
7368,507,1
7369,947,1
7370,900,1
7371,352,1
7372,189,1
7373,789,1
7374,885,1
7375,82,1
7376,866,1
7377,851,1
7378,983,1
7379,23,1
7380,458,1
7381,273,1
7382,521,1
7383,482,1
7384,947,1
7385,832,1
7386,497,1
7387,993,1
7388,146,1
7389,419,1
7390,868,1
7391,356,1
7392,695,1
7393,294,1
7394,208,1
7395,784,1
7396,247,1
7397,838,1
7398,251,1
7399,610,1
7400,289,1
7401,226,1
7402,221,1
7403,133,1
7404,1010,0
7405,322,1
7406,403,1
7407,277,1
7408,6,1
7409,384,1
7410,789,1
7411,950,1
7412,136,1
7413,979,1
7414,774,1
7415,494,1
7416,301,1
7417,665,1
7418,275,1
7419,288,1
7420,618,1
7421,465,1
7422,955,1
7423,408,1
7424,592,1
7425,951,1
7426,949,1
7427,890,1
7428,538,1
7429,655,1
7430,18,1
7431,881,1
7432,550,1
7433,1014,0
7434,609,1
7435,571,1
7436,901,1
7437,855,1
7438,439,1
7439,240,1
7440,84,1
7441,563,1
7442,201,1
7443,295,1
7444,662,1
7445,136,1
7446,936,1
7447,547,1
7448,819,1
7449,170,1
7450,888,1
7451,490,1
7452,700,1
7453,438,1
7454,893,1
7455,175,1
7456,412,1
7457,284,1
7458,355,1
7459,28,1
7460,297,1
7461,500,1
7462,421,1
7463,923,1
7464,496,1
7465,843,1
7466,90,1
7467,873,1
7468,369,1
7469,79,1
7470,299,1
7471,650,1
7472,285,1
7473,671,1
7474,365,1
7475,755,1
7476,338,1
7477,41,1
7478,301,1
7479,716,1
7480,538,1
7481,601,1
7482,24,1
7483,726,1
7484,545,1
7485,174,1
7486,269,1
7487,419,1
7488,892,1
7489,32,1
7490,215,1
7491,658,1
7492,980,1
7493,304,1
7494,936,1
7495,781,1
7496,820,1
7497,479,1
7498,16,1
7499,124,1
7500,412,1
7501,776,1
7502,280,1
7503,911,1
7504,960,1
7505,608,1
7506,356,1
7507,208,1
7508,865,1
7509,128,1
7510,955,1
7511,76,1
7512,824,1
7513,170,1
7514,846,1
7515,507,1
7516,354,1
7517,912,1
7518,171,1
7519,766,1
7520,504,1
7521,412,1
7522,1005,0
7523,984,1
7524,301,1
7525,143,1
7526,679,1
7527,46,1
7528,1004,0
7529,489,1
7530,963,1
7531,746,1
7532,314,1
7533,334,1
7534,578,1
7535,174,1
7536,990,1
7537,105,1
7538,75,1
7539,656,1
7540,664,1
7541,280,1
7542,482,1
7543,317,1
7544,508,1
7545,143,1
7546,107,1
7547,361,1
7548,822,1
7549,1013,0
7550,182,1
7551,602,1
7552,461,1
7553,60,1
7554,708,1
7555,674,1
7556,727,1
7557,713,1
7558,751,1
7559,43,1
7560,73,1
7561,149,1
7562,420,1
7563,945,1
7564,612,1
7565,340,1
7566,599,1
7567,854,1
7568,765,1
7569,653,1
7570,615,1
7571,779,1
7572,394,1
7573,764,1
7574,43,1
7575,175,1
7576,614,1
7577,634,1
7578,73,1
7579,141,1
7580,443,1
7581,385,1
7582,869,1
7583,366,1
7584,145,1
7585,803,1
7586,309,1
7587,259,1
7588,978,1
7589,167,1
7590,95,1
7591,930,1
7592,380,1
7593,31,1
7594,344,1
7595,1,1
7596,808,1
7597,926,1
7598,856,1
7599,154,1
7600,490,1
7601,154,1
7602,946,1
7603,374,1
7604,787,1
7605,781,1
7606,386,1
7607,384,1
7608,57,1
7609,163,1
7610,834,1
7611,8,1
7612,570,1
7613,1012,0
7614,460,1
7615,130,1
7616,191,1
7617,683,1
7618,369,1
7619,504,1
7620,984,1
7621,436,1
7622,528,1
7623,778,1
7624,984,1
7625,326,1
7626,885,1
7627,114,1
7628,356,1
7629,783,1
7630,263,1
7631,487,1
7632,95,1
7633,104,1
7634,145,1
7635,59,1
7636,373,1
7637,961,1
7638,105,1
7639,369,1
7640,92,1
7641,509,1
7642,1008,0
7643,645,1
7644,327,1
7645,548,1
7646,563,1
7647,425,1
7648,151,1
7649,214,1
7650,543,1
7651,843,1
7652,801,1
7653,935,1
7654,559,1
7655,943,1
7656,642,1
7657,680,1
7658,27,1
7659,258,1
7660,524,1
7661,365,1
7662,111,1
7663,222,1
7664,712,1
7665,340,1
7666,551,1
7667,133,1
7668,194,1
7669,314,1
7670,750,1
7671,448,1
7672,398,1
7673,547,1
7674,254,1
7675,614,1
7676,540,1
7677,468,1
7678,517,1
7679,686,1
7680,367,1
7681,716,1
7682,120,1
7683,844,1
7684,72,1
7685,706,1
7686,364,1
7687,355,1
7688,685,1
7689,571,1
7690,259,1
7691,319,1
7692,290,1
7693,498,1
7694,207,1
7695,897,1
7696,281,1
7697,87,1
7698,856,1
7699,921,1
7700,369,1
7701,287,1
7702,10,1
7703,97,1
7704,541,1
7705,960,1
7706,858,1
7707,147,1
7708,972,1
7709,224,1
7710,999,1
7711,759,1
7712,548,1
7713,735,1
7714,927,1
7715,343,1
7716,602,1
7717,320,1
7718,588,1
7719,985,1
7720,22,1
7721,611,1
7722,832,1
7723,1016,0
7724,1020,0
7725,479,1
7726,758,1
7727,255,1
7728,863,1
7729,263,1
7730,32,1
7731,391,1
7732,112,1
7733,499,1
7734,426,1
7735,105,1
7736,570,1
7737,41,1
7738,176,1
7739,635,1
7740,653,1
7741,591,1
7742,816,1
7743,694,1
7744,903,1
7745,567,1
7746,281,1
7747,384,1
7748,594,1
7749,930,1
7750,26,1
7751,902,1
7752,340,1
7753,766,1
7754,423,1
7755,313,1
7756,724,1
7757,131,1
7758,732,1
7759,359,1
7760,379,1
7761,298,1
7762,98,1
7763,82,1
7764,160,1
7765,72,1
7766,922,1
7767,837,1
7768,736,1
7769,86,1
7770,854,1
7771,817,1
7772,1018,0
7773,372,1
7774,891,1
7775,309,1
7776,135,1
7777,556,1
7778,538,1
7779,644,1
7780,892,1
7781,120,1
7782,882,1
7783,649,1
7784,992,1
7785,755,1
7786,339,1
7787,229,1
7788,458,1
7789,250,1
7790,579,1
7791,510,1
7792,120,1
7793,313,1
7794,950,1
7795,203,1
7796,152,1
7797,258,1
7798,347,1
7799,1016,0
7800,259,1
7801,916,1
7802,866,1
7803,675,1
7804,933,1
7805,876,1
7806,256,1
7807,184,1
7808,216,1
7809,707,1
7810,244,1
7811,639,1
7812,940,1
7813,490,1
7814,715,1
7815,755,1
7816,624,1
7817,466,1
7818,104,1
7819,486,1
7820,835,1
7821,527,1
7822,924,1
7823,557,1
7824,388,1
7825,953,1
7826,111,1
7827,749,1
7828,960,1
7829,852,1
7830,410,1
7831,585,1
7832,202,1
7833,928,1
7834,273,1
7835,814,1
7836,402,1
7837,978,1
7838,783,1
7839,215,1
7840,45,1
7841,340,1
7842,979,1
7843,471,1
7844,538,1
7845,963,1
7846,340,1
7847,917,1
7848,459,1
7849,617,1
7850,327,1
7851,809,1
7852,423,1
7853,483,1
7854,739,1
7855,342,1
7856,226,1
7857,801,1
7858,146,1
7859,791,1
7860,1010,0
7861,241,1
7862,738,1
7863,160,1
7864,420,1
7865,958,1
7866,193,1
7867,261,1
7868,337,1
7869,47,1
7870,215,1
7871,376,1
7872,461,1
7873,558,1
7874,822,1
7875,52,1
7876,464,1
7877,206,1
7878,227,1
7879,26,1
7880,237,1
7881,404,1
7882,339,1
7883,583,1
7884,429,1
7885,954,1
7886,993,1
7887,529,1
7888,571,1
7889,650,1
7890,996,1
7891,937,1
7892,943,1
7893,968,1
7894,425,1
7895,1006,0
7896,389,1
7897,570,1
7898,998,1
7899,190,1
7900,142,1
7901,383,1
7902,443,1
7903,534,1
7904,868,1
7905,1010,0
7906,74,1
7907,560,1
7908,420,1
7909,363,1
7910,582,1
7911,444,1
7912,957,1
7913,517,1
7914,791,1
7915,613,1
7916,618,1
7917,81,1
7918,186,1
7919,483,1
7920,938,1
7921,585,1
7922,336,1
7923,511,1
7924,332,1
7925,709,1
7926,651,1
7927,297,1
7928,328,1
7929,716,1
7930,286,1
7931,680,1
7932,995,1
7933,211,1
7934,625,1
7935,930,1
7936,580,1
7937,951,1
7938,979,1
7939,847,1
7940,327,1
7941,165,1
7942,957,1
7943,343,1
7944,342,1
7945,267,1
7946,394,1
7947,241,1
7948,121,1
7949,268,1
7950,287,1
7951,727,1
7952,140,1
7953,508,1
7954,510,1
7955,867,1
7956,289,1
7957,950,1
7958,708,1
7959,560,1
7960,521,1
7961,298,1
7962,446,1
7963,55,1
7964,205,1
7965,373,1
7966,396,1
7967,615,1
7968,265,1
7969,487,1
7970,284,1
7971,557,1
7972,281,1
7973,872,1
7974,625,1
7975,871,1
7976,616,1
7977,548,1
7978,732,1
7979,428,1
7980,52,1
7981,34,1
7982,728,1
7983,676,1
7984,140,1
7985,393,1
7986,889,1
7987,56,1
7988,819,1
7989,129,1
7990,566,1
7991,67,1
7992,187,1
7993,536,1
7994,98,1
7995,275,1
7996,435,1
7997,756,1
7998,80,1
7999,494,1
8000,395,1
8001,637,1
8002,964,1
8003,938,1
8004,667,1
8005,666,1
8006,585,1
8007,658,1
8008,8,1
8009,188,1
8010,200,1
8011,65,1
8012,233,1
8013,743,1
8014,849,1
8015,291,1
8016,879,1
8017,210,1
8018,773,1
8019,857,1
8020,920,1
8021,996,1
8022,808,1
8023,659,1
8024,645,1
8025,425,1
8026,947,1
8027,876,1
8028,60,1
8029,470,1
8030,475,1
8031,92,1
8032,314,1
8033,866,1
8034,278,1
8035,365,1
8036,451,1
8037,195,1
8038,292,1
8039,897,1
8040,485,1
8041,529,1
8042,607,1
8043,536,1
8044,56,1
8045,602,1
8046,760,1
8047,461,1
8048,943,1
8049,747,1
8050,939,1
8051,449,1
8052,462,1
8053,146,1
8054,786,1
8055,1009,0
8056,189,1
8057,760,1
8058,256,1
8059,354,1
8060,839,1
8061,200,1
8062,937,1
8063,337,1
8064,157,1
8065,263,1
8066,937,1
8067,133,1
8068,674,1
8069,88,1
8070,283,1
8071,154,1
8072,935,1
8073,606,1
8074,870,1
8075,482,1
8076,670,1
8077,213,1
8078,1018,0
8079,197,1
8080,730,1
8081,907,1
8082,958,1
8083,855,1
8084,900,1
8085,706,1
8086,665,1
8087,220,1
8088,593,1
8089,247,1
8090,385,1
8091,301,1
8092,85,1
8093,128,1
8094,295,1
8095,935,1
8096,357,1
8097,821,1
8098,237,1
8099,620,1
8100,775,1
8101,869,1
8102,11,1
8103,127,1
8104,594,1
